Dimension1(nm),Dimension2(nm),OD,Dilution(%),Nano_stock_vol(mL),Diluted_vol(mL),AgConc(M),AgMass(mg),MeOH_vol(mL),H2O_vol(mL),Doping(%),AgSol(uL),Time(min),Temperature(C),Experiment,Wavelength(nm),Fluorescence,Fluorescence_norm
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),502.0,32504.375,0.28128525733595977
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),503.0,42745.0,0.3699052304443817
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),504.0,54924.75,0.47530593767341334
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),505.0,69006.625,0.5971671896786532
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),506.0,83753.0,0.7247788692340227
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),507.0,97563.625,0.844292787194157
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),508.0,108253.75,0.9368026281487539
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),509.0,114378.75,0.9898069452962995
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),510.0,115556.625,1.0
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),511.0,111507.5,0.9649598194824399
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),512.0,103075.375,0.8919901823023993
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),513.0,90876.5,0.7864239717973764
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),514.0,76305.125,0.6603267013033653
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),515.0,61035.625,0.5281880203752922
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),516.0,46993.125,0.406667510408858
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),517.0,35599.125,0.30806649986532575
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),518.0,26720.5,0.231232956137305
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),519.0,20148.875,0.17436365072102097
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),520.0,15486.75,0.13401871160567383
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),521.0,12068.625,0.10443905747506904
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),522.0,9454.125,0.08181378609837385
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),523.0,7524.5,0.06511526275538075
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),524.0,6102.25,0.05280744396956903
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),525.0,4920.875,0.042584101084641404
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),526.0,4036.625,0.0349320084417488
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),527.0,3369.375,0.02915778303494066
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),528.0,2837.375,0.024553979488410985
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),529.0,2399.5,0.020764711672740528
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),530.0,2107.75,0.018239975423304376
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),531.0,1860.125,0.016097086601482173
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),532.0,1665.375,0.014411765660341845
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),533.0,1520.75,0.0131602147432049
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),534.0,1451.5,0.0125609414432102
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),535.0,1390.375,0.012031979992492859
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),536.0,1351.375,0.011694483115961546
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),537.0,1318.375,0.01140890883581967
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),538.0,1300.25,0.011252059325893259
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),539.0,1283.875,0.011110353906580432
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),540.0,1278.125,0.011060594751707226
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),541.0,1288.375,0.011149295853872506
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),542.0,1260.375,0.010906990404055154
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),543.0,1222.375,0.01057814729358875
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),544.0,1216.125,0.01052406125568309
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),545.0,1188.125,0.010281755805865739
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),546.0,1175.625,0.010173583730054421
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),547.0,1159.125,0.010030796589983482
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),548.0,1148.25,0.009936686884027636
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),549.0,1118.75,0.009681400785112926
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),550.0,1110.5,0.009610007215077456
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),551.0,1104.75,0.00956024806020425
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),552.0,1073.25,0.00928765442915973
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),553.0,1077.75,0.009326596376451805
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),554.0,1078.5,0.009333086701000484
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),555.0,1092.875,0.009457484588183499
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),556.0,1096.375,0.009487772769410667
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),557.0,1111.25,0.009616497539626135
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),558.0,1106.25,0.009573228709301608
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),559.0,1134.125,0.009814452438360847
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),560.0,1148.25,0.009936686884027636
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),561.0,1159.625,0.010035123473015935
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),562.0,1164.25,0.010075147141066122
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),563.0,1163.625,0.010069738537275557
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),564.0,1149.0,0.009943177208576315
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),565.0,1159.875,0.010037286914532161
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),566.0,1174.5,0.010163848243231403
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),567.0,1184.375,0.010249304183122344
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),568.0,1210.875,0.010478628983842338
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),569.0,1232.0,0.010661439791963464
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),570.0,1257.5,0.010882110826618552
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),571.0,1271.375,0.011002181830769115
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),572.0,1300.0,0.011249895884377031
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),573.0,1326.5,0.011479220685097024
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),574.0,1361.75,0.01178426593888494
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),575.0,1372.0,0.01187296704105022
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),576.0,1397.75,0.012095801517221534
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),577.0,1408.0,0.012184502619386816
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),578.0,1435.625,0.012423562906929827
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),579.0,1478.0,0.012790266243930194
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),580.0,1502.0,0.012997956629487925
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),581.0,1508.0,0.013049879225877357
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),582.0,1526.25,0.01320781045656188
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),583.0,1536.375,0.013295429837969048
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),584.0,1549.625,0.013410092238329044
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),585.0,1591.875,0.013775713854571298
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),586.0,1604.5,0.013884967651140728
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),587.0,1610.875,0.0139401354098045
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),588.0,1643.0,0.014218137644639587
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),589.0,1695.875,0.01467570552532146
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),590.0,1709.0,0.014789286204923344
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),591.0,1758.125,0.015214402462861822
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),592.0,1775.875,0.015368006810513894
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),593.0,1793.375,0.015519447716649738
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),594.0,1813.0,0.015689277875673507
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),595.0,1845.875,0.015973770435057273
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),596.0,1875.25,0.016227974813213867
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),597.0,1883.5,0.016299368383249337
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),598.0,1909.875,0.016527611463211217
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),599.0,1916.5,0.016584942663391215
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),600.0,1935.875,0.01675260938089876
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),601.0,1932.125,0.016720157758155364
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),602.0,1962.25,0.01698085246086064
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),603.0,1949.75,0.01687268038504932
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),604.0,1945.75,0.0168380653207897
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),605.0,1964.5,0.017000323434506675
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),606.0,1985.375,0.017180970801111577
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),607.0,2017.125,0.017455727873672323
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),608.0,2033.875,0.017600678455259488
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),609.0,2053.25,0.01776834517276703
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),610.0,2056.625,0.017797551633236087
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),611.0,2094.625,0.018126394743702492
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),612.0,2108.875,0.018249710910127396
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),613.0,2087.125,0.0180614914982157
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),614.0,2099.625,0.01816966357402702
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),615.0,2078.875,0.01799009792818023
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),616.0,2101.625,0.01818697110615683
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),617.0,2122.0,0.018363291589729276
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),618.0,2126.125,0.018398988374747013
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),619.0,2128.875,0.018422786231425504
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),620.0,2139.5,0.018514732495865122
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),621.0,2165.375,0.01873864869279455
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),622.0,2175.5,0.018826268074201718
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),623.0,2195.125,0.018996098233225487
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),624.0,2165.625,0.018740812134310777
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),625.0,2153.25,0.01863372177925757
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),626.0,2151.375,0.018617495967885873
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),627.0,2168.75,0.018767855153263607
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),628.0,2141.875,0.01853528519026927
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),629.0,2135.875,0.01848336259387984
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),630.0,2119.0,0.018337330291534563
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),631.0,2102.5,0.018194543151463623
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),632.0,2094.625,0.018126394743702492
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),633.0,2071.625,0.017927358124209668
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),634.0,2060.25,0.01782892153522137
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),635.0,2016.5,0.017450319269881758
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),636.0,2029.125,0.017559573066451187
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),637.0,2010.125,0.017395151511217986
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),638.0,1987.125,0.01719611489172516
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),639.0,1963.25,0.016989506226925546
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),640.0,1958.375,0.01694731911735913
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),641.0,1955.25,0.016920276098406302
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),642.0,1938.375,0.01677424379606102
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),643.0,1944.375,0.016826166392450454
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),644.0,1915.0,0.016571962014293857
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),645.0,1900.0,0.016442155523320276
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),646.0,1879.0,0.016260426435957265
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),647.0,1876.625,0.016239873741553112
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),648.0,1865.625,0.016144682314839155
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),649.0,1846.75,0.015981342480364064
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),650.0,1811.0,0.015671970343543694
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),651.0,1774.375,0.015355026161416535
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),652.0,1751.375,0.01515598954192371
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),653.0,1713.625,0.01482930987297353
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),654.0,1705.75,0.014761161465212402
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),655.0,1687.625,0.014604311955285991
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),656.0,1650.125,0.014279795727852039
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),657.0,1638.25,0.014177032255831286
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),658.0,1632.5,0.01412727310095808
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),659.0,1615.25,0.013977995636338461
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),660.0,1593.5,0.013789776224426769
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),661.0,1583.125,0.013699993401503376
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),662.0,1557.0,0.013473913763057722
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),663.0,1534.375,0.013278122305839237
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),664.0,1523.25,0.013181849158367164
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),665.0,1500.875,0.012988221142664905
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),666.0,1469.75,0.012718872673894726
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),667.0,1428.625,0.01236298654447549
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),668.0,1408.125,0.012185584340144929
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),669.0,1379.625,0.011938952007295126
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),670.0,1353.25,0.011710708927333245
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),671.0,1323.0,0.011448932503869856
36.27,6.52,100x,0.12,0.5,3.5,0.0007,3.5,20,8,3.0,41.9,10,50,7_NPL-12_(3-8-23),672.0,1310.125,0.0113375152657842
